"Einträger","Stammbuch"
"104301147","101666835X"
"115649891","101666835X"
"117010847","101666835X"
"117187828","101666835X"
"117312207","101666835X"
"117655961","101666835X"
"118630075","101666835X"
"118756087","101666835X"
"123035414","101666835X"
"124591310","101666835X"
"124705758","101666835X"
"124764819","101666835X"
"132638908","101666835X"
"137319541","101666835X"
"1012705641","101666835X"
"1017716080","101666835X"
"1031551840","101666835X"
"1031551956","101666835X"
"1031552065","101666835X"
"1031580328","101666835X"
"103122923X","101666835X"
"10412492X","101666835X"
"11682087X","101666835X"
"11697060X","101666835X"
"12469568X","101666835X"
"100350607","1016754205"
"100618030","1016754205"
"101085729","1016754205"
"1014799619","1016754205"
"102410550","1016754205"
"1031452249","1016754205"
"1041362323","1016754205"
"104136529","1016754205"
"104181338","1016754205"
"1051909473","1016754205"
"1082105163","1016754205"
"1082231231","1016754205"
"1082249645","1016754205"
"1082250155","1016754205"
"1082263826","1016754205"
"115446273","1016754205"
"115535462","1016754205"
"115540806","1016754205"
"115661905","1016754205"
"116211431","1016754205"
"116214082","1016754205"
"116224878","1016754205"
"116239840","1016754205"
"116373164","1016754205"
"116562382","1016754205"
"116659572","1016754205"
"116912731","1016754205"
"117016683","1016754205"
"117083607","1016754205"
"117120510","1016754205"
"117239011","1016754205"
"117301213","1016754205"
"117475890","1016754205"
"117519294","1016754205"
"117560111","1016754205"
"117647853","1016754205"
"117666491","1016754205"
"117677183","1016754205"
"118025279","1016754205"
"11851685X","1016754205"
"118534688","1016754205"
"118569376","1016754205"
"11862220X","1016754205"
"118703102","1016754205"
"118728830","1016754205"
"120042584","1016754205"
"120763583","1016754205"
"120832623","1016754205"
"121044661","1016754205"
"121701530","1016754205"
"121792366","1016754205"
"12191531X","1016754205"
"122121449","1016754205"
"122639375","1016754205"
"123393094","1016754205"
"124192912","1016754205"
"124702791","1016754205"
"124841287","1016754205"
"128989017","1016754205"
"12911183X","1016754205"
"129187801","1016754205"
"140098062","1016754205"
"141145498","1016754205"
"100173438","1016795432"
"100358675","1016795432"
"101579534X","1016795432"
"1017734550","1016795432"
"1021440388","1016795432"
"102464685","1016795432"
"104082038","1016795432"
"1052727441","1016795432"
"1053421109","1016795432"
"1068982896","1016795432"
"108844976X","1016795432"
"1123236534","1016795432"
"1143166558","1016795432"
"116111623","1016795432"
"116222093","1016795432"
"11643337X","1016795432"
"116812362","1016795432"
"117396427","1016795432"
"118751735","1016795432"
"119117983","1016795432"
"120430282","1016795432"
"123393094","1016795432"
"123844886","1016795432"
"12431886X","1016795432"
"129315273","1016795432"
"136299504","1016795432"
"120750082","1016796803"
"122558464","1016796803"
"123067960","1016796803"
"142409820","1016796803"
"1016796803","1016796803"
"1044068086","1016796803"
"1048605558","1016796803"
"100174256","1017062285"
"100205828","1017062285"
"100324258","1017062285"
"100595626","1017062285"
"100868274","1017062285"
"100869157","1017062285"
"100878962","1017062285"
"103160302","1017062285"
"104103442","1017062285"
"104318376","1017062285"
"115785256","1017062285"
"116188235","1017062285"
"116217014","1017062285"
"116600705","1017062285"
"116654406","1017062285"
"116731087","1017062285"
"116750146","1017062285"
"116837918","1017062285"
"116951303","1017062285"
"116965746","1017062285"
"116995890","1017062285"
"117010847","1017062285"
"117187828","1017062285"
"117346012","1017062285"
"117459003","1017062285"
"117492752","1017062285"
"117522872","1017062285"
"117536563","1017062285"
"117539252","1017062285"
"117620181","1017062285"
"117652350","1017062285"
"117655961","1017062285"
"118525697","1017062285"
"118659669","1017062285"
"118913859","1017062285"
"120227649","1017062285"
"121109097","1017062285"
"121147185","1017062285"
"121388433","1017062285"
"121610772","1017062285"
"121689603","1017062285"
"121740463","1017062285"
"122262638","1017062285"
"122546377","1017062285"
"123013895","1017062285"
"123353874","1017062285"
"123663040","1017062285"
"123984130","1017062285"
"124534740","1017062285"
"124545777","1017062285"
"124592104","1017062285"
"124598781","1017062285"
"124665039","1017062285"
"124673937","1017062285"
"124705758","1017062285"
"124750664","1017062285"
"129670022","1017062285"
"129670022","1017062285"
"130140945","1017062285"
"1017062285","1017062285"
"1019725745","1017062285"
"1031229892","1017062285"
"1031276548","1017062285"
"1032283378","1017062285"
"1048605558","1017062285"
"1052199380","1017062285"
"10068520X","1017062285"
"105220046X","1017062285"
"11546364X","1017062285"
"11697060X","1017062285"
"11934632X","1017062285"
"11937434X","1017062285"
"12433962X","1017062285"
"12469568X","1017062285"
"100160107","1017123144"
"100205828","1017123144"
"10087407X","1017123144"
"102216762","1017123144"
"102525250","1017123144"
"1026320984","1017123144"
"104125306","1017123144"
"104162805","1017123144"
"104252758","1017123144"
"104303808","1017123144"
"10431673X","1017123144"
"104317191","1017123144"
"10434539X","1017123144"
"1110988621","1017123144"
"1154420140","1017123144"
"1154420140","1017123144"
"115717714","1017123144"
"116392428","1017123144"
"116479922","1017123144"
"116501391","1017123144"
"116514175","1017123144"
"116661283","1017123144"
"116731087","1017123144"
"116883391","1017123144"
"116885955","1017123144"
"116991615","1017123144"
"116995890","1017123144"
"117154547","1017123144"
"117478091","1017123144"
"117546569","1017123144"
"117608750","1017123144"
"117644161","1017123144"
"117646520","1017123144"
"118607421","1017123144"
"118891804","1017123144"
"118913859","1017123144"
"119211637","1017123144"
"119223473","1017123144"
"120272539","1017123144"
"120435225","1017123144"
"121804569","1017123144"
"121933555","1017123144"
"122055225","1017123144"
"122109074","1017123144"
"12230506X","1017123144"
"123140528","1017123144"
"123683521","1017123144"
"124147747","1017123144"
"12433962X","1017123144"
"124389716","1017123144"
"124627471","1017123144"
"12464788X","1017123144"
"124686214","1017123144"
"124788785","1017123144"
"124902197","1017123144"
"128590505","1017123144"
"128707429","1017123144"
"129790087","1017123144"
"129900443","1017123144"
"130468754","1017123144"
"130888176","1017123144"
"136451179","1017123144"
"100160107","1017188785"
"100401546","1017188785"
"103160302","1017188785"
"115509216","1017188785"
"116341017","1017188785"
"116470089","1017188785"
"116509228","1017188785"
"116661283","1017188785"
"116885963","1017188785"
"117494968","1017188785"
"117591122","1017188785"
"118884352","1017188785"
"119223473","1017188785"
"121256375","1017188785"
"121654648","1017188785"
"121877078","1017188785"
"122061748","1017188785"
"123391164","1017188785"
"129300950","1017188785"
"130621463","1017188785"
"133319121","1017188785"
"137319541","1017188785"
"172827663","1017188785"
"1031654801","1017188785"
"1032387513","1017188785"
"1060262428","1017188785"
"13080858X","1017188785"
"117061166","1017411298"
"117061174","1017411298"
"121564568","1017411298"
"122628055","1017411298"
"130513474","1017411298"
"124370985","1017414238"
"100232345","1017713790"
"100659918","1017713790"
"100876641","1017713790"
"1015333680","1017713790"
"1016004761","1017713790"
"1017734550","1017713790"
"1018480110","1017713790"
"1023608693","1017713790"
"102520232","1017713790"
"1027840612","1017713790"
"103030077","1017713790"
"1031503595","1017713790"
"1036853357","1017713790"
"104082038","1017713790"
"104229942","1017713790"
"1051859298","1017713790"
"1052522661","1017713790"
"1053439695","1017713790"
"1055738711","1017713790"
"1116453290","1017713790"
"111664343X","1017713790"
"1119187184","1017713790"
"1119189624","1017713790"
"112207476X","1017713790"
"1122674538","1017713790"
"1123044457","1017713790"
"1128629518","1017713790"
"1129635066","1017713790"
"1133595464","1017713790"
"1133598463","1017713790"
"1134840772","1017713790"
"1134898797","1017713790"
"1134902387","1017713790"
"115647376","1017713790"
"115785884","1017713790"
"116040130","1017713790"
"116146761","1017713790"
"116214082","1017713790"
"116222093","1017713790"
"116286598","1017713790"
"116565764","1017713790"
"117301213","1017713790"
"117414395","1017713790"
"11859348X","1017713790"
"119061082","1017713790"
"119123339","1017713790"
"121096890","1017713790"
"121976394","1017713790"
"122974050","1017713790"
"123001668","1017713790"
"123393094","1017713790"
"124082351","1017713790"
"124199933","1017713790"
"124796915","1017713790"
"12911183X","1017713790"
"132575477","1017713790"
"136299504","1017713790"
"14232602X","1017713790"
"142420158","1017713790"
"100153747","1017716080"
"100157181","1017716080"
"100174256","1017716080"
"100324258","1017716080"
"101010893","1017716080"
"104332980","1017716080"
"115393056","1017716080"
"116188235","1017716080"
"116217014","1017716080"
"116292008","1017716080"
"116600705","1017716080"
"117010847","1017716080"
"117102490","1017716080"
"117107271","1017716080"
"117187828","1017716080"
"117312207","1017716080"
"117633925","1017716080"
"117652350","1017716080"
"117655961","1017716080"
"118525697","1017716080"
"120057883","1017716080"
"120227649","1017716080"
"120365219","1017716080"
"121109097","1017716080"
"121486168","1017716080"
"121561445","1017716080"
"121598810","1017716080"
"121877078","1017716080"
"121894444","1017716080"
"122179528","1017716080"
"123035414","1017716080"
"123071410","1017716080"
"123117631","1017716080"
"123553784","1017716080"
"124279996","1017716080"
"124502180","1017716080"
"124591310","1017716080"
"124688381","1017716080"
"124735886","1017716080"
"128791020","1017716080"
"129301914","1017716080"
"129690589","1017716080"
"129967866","1017716080"
"132638908","1017716080"
"1012705641","1017716080"
"1016664273","1017716080"
"1016664273","1017716080"
"1017062285","1017716080"
"1019748001","1017716080"
"1019750561","1017716080"
"1019756136","1017716080"
"1030594945","1017716080"
"1031551840","1017716080"
"1031551956","1017716080"
"1031552065","1017716080"
"1033347280","1017716080"
"1034336096","1017716080"
"1034337440","1017716080"
"1034342797","1017716080"
"1034342932","1017716080"
"1034343238","1017716080"
"1034350773","1017716080"
"1034373404","1017716080"
"1034375903","1017716080"
"1034393138","1017716080"
"1034399888","1017716080"
"1034402498","1017716080"
"1035471728","1017716080"
"10068520X","1017716080"
"101187606X","1017716080"
"10412492X","1017716080"
"11682087X","1017716080"
"11697060X","1017716080"
"12288552X","1017716080"
"12433962X","1017716080"
"12464693X","1017716080"
"12469568X","1017716080"
"101576407X","1018035893"
"104376066","1018035893"
"1134902387","1018035893"
"1138990949","1018035893"
"115356568","1018035893"
"116286598","1018035893"
"123393094","1018035893"
"130640697","1018035893"
"142668354","1018035893"
"116286598","1018037101"
"136490476","1018037101"
"1018037101","1018037101"
"1075516242","1018037101"
"1078011850","1018037101"
"1080924019","1018037101"
"1123236186","1018037101"
"100595626","1018038175"
"100630138","1018038175"
"100868274","1018038175"
"104079908","1018038175"
"104318120","1018038175"
"115465693","1018038175"
"115467076","1018038175"
"115580603","1018038175"
"115725989","1018038175"
"115795529","1018038175"
"116617489","1018038175"
"116654406","1018038175"
"116837918","1018038175"
"116951303","1018038175"
"117010847","1018038175"
"117482250","1018038175"
"117536563","1018038175"
"117546569","1018038175"
"117595640","1018038175"
"117620947","1018038175"
"117630764","1018038175"
"117633925","1018038175"
"117652350","1018038175"
"117751103","1018038175"
"118538624","1018038175"
"118667246","1018038175"
"118728326","1018038175"
"119180049","1018038175"
"120539438","1018038175"
"120779838","1018038175"
"120825473","1018038175"
"121308383","1018038175"
"121391132","1018038175"
"121439356","1018038175"
"121460894","1018038175"
"121598101","1018038175"
"121804623","1018038175"
"121846733","1018038175"
"121870928","1018038175"
"121921514","1018038175"
"121949885","1018038175"
"121951960","1018038175"
"122300351","1018038175"
"122598792","1018038175"
"123416361","1018038175"
"123650933","1018038175"
"124072844","1018038175"
"124514472","1018038175"
"124705758","1018038175"
"124738982","1018038175"
"124902197","1018038175"
"128658207","1018038175"
"128659025","1018038175"
"128836105","1018038175"
"129057908","1018038175"
"129057908","1018038175"
"129188972","1018038175"
"129662178","1018038175"
"129864641","1018038175"
"130597775","1018038175"
"132282852","1018038175"
"132704013","1018038175"
"136984584","1018038175"
"142513296","1018038175"
"1019738391","1018038175"
"1031802185","1018038175"
"1031948295","1018038175"
"1049821483","1018038175"
"1058416073","1018038175"
"1059143518","1018038175"
"1059837765","1018038175"
"1059845814","1018038175"
"1059846187","1018038175"
"1060087634","1018038175"
"1060228408","1018038175"
"11581017X","1018038175"
"115822720","1018038175"
"12076332X","1018038175"
"12171103X","1018038175"
"12193358X","1018038175"
"12194994X","1018038175"
"12288552X","1018038175"
"12352394X","1018038175"
"12844701X","1018038175"
"13200657X","1018038175"
"13238485X","1018038175"
"104280646","1018192352"
"115466916","1018192352"
"116325453","1018192352"
"117514691","1018192352"
"118502883","1018192352"
"121804623","1018192352"
"122694538","1018192352"
"123889456","1018192352"
"124518362","1018192352"
"1033229385","1018192352"
"1034368672","1018192352"
"1034375903","1018192352"
"1043697012","1018192352"
"1044287527","1018192352"
"1044570245","1018192352"
"1045014176","1018192352"
"103338027X","1018192352"
"12433962X","1018192352"
"12956026X","1018192352"
"1127008986","1018228071"
